DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
16,16,641859,2656,2324,316,0,349,1167,831,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,6,614,1,2017,2,6,1,F
16,16,545897,2400,2187,615,6609,628,1647,1320,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
16,16,491612,2048,1854,0,0,1620,4016,3537,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,4,F
16,16,606415,2656,2427,437,8373,1024,2417,2000,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
16,16,643870,2644,2296,182,13668,909,2122,1791,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
16,16,305472,1120,985,0,0,872,2420,2037,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,677,1,2017,2,6,2,F
16,16,578400,2880,2812,0,0,1014,2693,2322,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,3,F
16,16,578400,2880,2728,0,0,1014,2405,2021,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,6,694,1,2017,2,6,3,F
16,16,480000,2400,2234,0,0,679,1954,1564,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13486,1348602,33486,MSO,"Missoula, MT",MT,30,Montana,84,6,698,1,2017,2,6,2,F
16,16,480000,2400,2227,0,0,1162,2738,2222,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15412,1541203,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,6,698,1,2017,2,6,3,F
16,16,480000,2400,1813,0,0,679,1900,1405,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,13486,1348602,33486,MSO,"Missoula, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
16,16,480000,2400,2302,0,0,1162,3071,2622,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,15412,1541203,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,3,F
16,16,1013557,0,0,317135,0,632,1628,1405,FX,20107,Federal Express Corporation,6200,D,FX,Federal Express Corporation,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,11638,1163805,31638,FAT,"Fresno, CA",CA,6,California,91,6,622,2,2017,2,6,2,G
16,16,1013764,0,0,321148,0,1061,2418,2100,FX,20107,Federal Express Corporation,6200,D,FX,Federal Express Corporation,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,6,622,2,2017,2,6,3,G
16,16,1012365,0,0,482374,0,872,2221,1889,FX,20107,Federal Express Corporation,6200,D,FX,Federal Express Corporation,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,622,2,2017,2,6,2,G
16,16,2753758,0,0,1382593,0,872,2295,1899,FX,20107,Federal Express Corporation,6200,D,FX,Federal Express Corporation,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,7,732,2,2017,2,6,2,G
16,16,1013557,0,0,660324,0,1061,2583,2318,FX,20107,Federal Express Corporation,6200,D,FX,Federal Express Corporation,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,6,622,2,2017,2,6,3,G
16,16,177888,800,707,0,0,624,1653,1397,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,12003,1200302,31895,GTF,"Great Falls, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
16,16,177888,800,708,0,0,771,2198,1875,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
16,16,32000,128,117,0,0,328,1409,1220,4B,21599,Boutique Air,1177,D,4B,Boutique Air,1,6,10950,1095002,30950,CEZ,"Cortez, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,4,458,1,2017,2,6,1,F
16,16,32000,128,121,0,0,328,1345,1145,4B,21599,Boutique Air,1177,D,4B,Boutique Air,1,6,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10950,1095002,30950,CEZ,"Cortez, CO",CO,8,Colorado,82,4,458,1,2017,2,6,1,F
17,18,898280,3582,3355,285,0,680,2016,1643,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,6,622,1,2017,2,6,2,F
17,17,848520,3383,3222,926,1925,1123,3209,2726,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,622,1,2017,2,6,3,F
17,17,299370,1190,1059,0,0,541,1722,1361,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,2,F
17,17,258400,1292,807,0,0,349,1398,1001,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,1,F
17,17,318580,1190,1129,0,0,533,1833,1290,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,6,631,1,2017,2,6,2,F
17,17,258400,1292,1048,0,0,776,2416,1928,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14262,1426204,34262,PSP,"Palm Springs, CA",CA,6,California,91,6,673,1,2017,2,6,2,F
17,17,318580,1190,1124,0,0,563,1728,1412,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,2,F
17,17,258400,1292,1098,0,0,776,2161,1782,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14262,1426204,34262,PSP,"Palm Springs, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,2,F
17,17,557128,2176,1932,252,8621,1154,3079,2732,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,3,F
17,17,718383,3043,2665,466,0,349,1203,851,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,6,634,1,2017,2,6,1,F
17,19,837542,3401,3223,503,8119,1201,3311,2842,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,6,634,1,2017,2,6,3,F
17,17,800721,3043,2875,113,2806,977,2409,2019,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,6,634,1,2017,2,6,2,F
17,17,619723,2550,2193,287,2039,628,1874,1496,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,6,694,1,2017,2,6,2,F
17,17,590285,2176,1985,87,0,964,2315,2013,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13264,1326403,33264,MFR,"Medford, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
17,16,638180,2656,2494,791,5323,1062,2527,2212,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
17,17,723450,3031,2721,1632,15235,1290,3356,3023,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,3,F
17,17,772241,3019,2500,145,0,948,2472,2104,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,2,F
17,17,547400,2431,2123,3577,0,651,1975,1626,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,6,619,1,2017,2,6,2,F
17,17,510000,2550,2319,0,0,991,2657,2337,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,6,698,1,2017,2,6,2,F
17,17,612000,3060,2891,0,0,1024,3045,2580,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,694,1,2017,2,6,3,F
17,17,510000,2550,2433,0,0,991,2556,2114,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
17,17,614400,3060,2934,0,0,1024,2668,2142,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,3,F
17,17,189006,850,679,0,0,752,1972,1649,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,6,675,1,2017,2,6,2,F
18,18,337320,1260,918,0,0,563,1822,1442,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,6,631,1,2017,2,6,2,F
18,18,273600,1368,1058,0,0,996,3120,2687,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,6,673,1,2017,2,6,2,F
18,18,336080,1260,888,0,0,616,1985,1417,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,6,631,1,2017,2,6,2,F
18,18,273600,1368,1184,0,0,996,2908,2250,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,2,F
18,18,334840,1260,873,0,0,420,1572,1199,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,1,F
18,18,773884,3222,2893,546,0,349,1334,994,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,1,F
18,18,738198,2988,2741,1405,18722,1491,3554,3171,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,6,614,1,2017,2,6,3,F
18,18,632007,2304,2115,2694,3387,1154,2874,2509,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,6,698,1,2017,2,6,3,F
18,18,614952,2304,2160,517,1185,862,2499,2059,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,698,1,2017,2,6,2,F
18,18,769195,3222,3066,303,8184,1290,3226,2794,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,6,634,1,2017,2,6,3,F
18,18,737711,2988,2620,361,0,948,2641,2312,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,6,614,1,2017,2,6,2,F
18,18,644372,2304,2097,190,0,948,2688,2323,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,6,698,1,2017,2,6,2,F
18,18,654372,2700,1747,2929,16797,391,1519,1133,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,694,1,2017,2,6,1,F
18,18,646522,2700,2494,1156,1283,770,2003,1671,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,694,1,2017,2,6,2,F
18,18,586479,2700,2222,342,14959,391,1395,1034,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,1,F
18,18,806903,3222,3047,983,23360,1506,4006,3573,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,4,F
18,18,781200,3150,2922,2500,0,628,1912,1561,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,6,614,1,2017,2,6,2,F
18,17,324564,1190,1052,0,0,541,1701,1282,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,6,677,1,2017,2,6,2,F
18,18,200124,900,801,0,0,73,845,381,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
18,18,200124,900,769,0,0,73,732,315,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
18,18,200124,900,677,0,0,589,1958,1656,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
18,18,1846385,0,0,567627,0,455,1556,1172,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,691,2,2017,2,6,1,G
18,18,1849732,0,0,1175210,26302,455,1514,1151,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,6,691,2,2017,2,6,1,G
18,18,1931611,0,0,856546,0,819,2387,1952,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,6,691,2,2017,2,6,2,G
18,18,1926720,0,0,1399292,0,819,2152,1816,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,691,2,2017,2,6,2,G
18,18,1932711,0,0,1331386,0,828,2207,2005,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,14512,1451202,34512,RFD,"Rockford, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,691,2,2017,2,6,2,G
19,19,353580,1330,799,0,0,420,1474,1081,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,6,631,1,2017,2,6,1,F
19,19,356060,1330,1235,0,0,1024,2895,2334,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,6,631,1,2017,2,6,3,F
19,19,288800,1444,988,0,0,300,1387,990,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,1,F
19,19,629688,2432,2334,688,16317,1671,4774,4372,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,4,F
19,19,663289,2432,1451,0,0,524,1884,1335,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
19,19,664139,2432,2272,1529,0,524,1805,1460,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,6,698,1,2017,2,6,2,F
19,19,600835,2432,2077,324,0,964,2954,2536,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13264,1326403,33264,MFR,"Medford, OR",OR,41,Oregon,92,6,698,1,2017,2,6,2,F
19,19,814602,3401,3116,575,3060,1062,2811,2437,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,6,634,1,2017,2,6,3,F
19,19,799521,3130,2211,837,7032,602,1966,1580,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,6,614,1,2017,2,6,2,F
19,19,673686,2432,2274,262,0,804,2578,2200,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,6,698,1,2017,2,6,2,F
19,19,843265,3401,2356,684,24519,794,2286,1965,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,6,634,1,2017,2,6,2,F
19,19,2143463,4788,4382,17245,2,967,2984,2357,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,8,889,1,2017,2,6,2,F
19,19,622352,2432,1495,171,0,483,1701,1376,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,1,F
19,19,793158,3142,2518,413,0,836,2321,1955,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
19,19,646737,2432,1960,72,0,804,2375,1978,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
19,19,2244789,4788,4400,196833,858,967,2857,2117,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,8,889,1,2017,2,6,2,F
19,19,689028,2850,2747,916,21458,1506,4254,3700,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,4,F
19,19,362748,1330,1220,0,0,349,1506,1073,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,677,1,2017,2,6,1,F
