Payload,Seats,Ramp_To_Ramp,Air_Time,Passengers,Freight,Mail,Origin,Dest,Aircraft_Type,Aircraft_Config,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,Origin_City_Name,Dest_City_Name,Origin_State_Abr,Dest_State_Abr,CLASS,DISTANCE,DISTANCE_GROUP,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,Year,Quarter,Month
34446,132,153,132,4,0,0,DEN,ATL,698,1,Delta Air Lines Inc.,1260,"Denver, CO","Atlanta, GA",CO,GA,F,1199,3,0,1,2017,2,6
50700,192,173,152,129,0,0,DEN,ATL,699,1,Delta Air Lines Inc.,1260,"Denver, CO","Atlanta, GA",CO,GA,F,1199,3,0,1,2017,2,6
49760,72,167,143,62,0,0,DEN,ATL,622,1,Delta Air Lines Inc.,1260,"Denver, CO","Atlanta, GA",CO,GA,L,1199,3,0,1,2017,2,6
49760,72,142,128,0,0,0,DEN,CVG,622,1,Delta Air Lines Inc.,1260,"Denver, CO","Cincinnati, OH",CO,KY,L,1069,3,0,1,2017,2,6
32870,149,158,137,148,0,0,DEN,DTW,655,1,Delta Air Lines Inc.,1260,"Denver, CO","Detroit, MI",CO,MI,F,1123,3,0,1,2017,2,6
38470,158,152,126,150,32,0,DEN,FSD,656,1,Delta Air Lines Inc.,1260,"Denver, CO","Sioux Falls, SD",CO,SD,F,483,1,0,1,2017,2,6
38170,158,118,92,149,0,0,DEN,LAS,656,1,Delta Air Lines Inc.,1260,"Denver, CO","Las Vegas, NV",CO,NV,F,628,2,0,1,2017,2,6
38170,158,142,115,102,70,4,DEN,SAN,656,1,Delta Air Lines Inc.,1260,"Denver, CO","San Diego, CA",CO,CA,F,853,2,0,1,2017,2,6
49760,72,92,70,50,0,0,DEN,SLC,622,1,Delta Air Lines Inc.,1260,"Denver, CO","Salt Lake City, UT",CO,UT,L,391,1,0,1,2017,2,6
32870,149,178,151,147,5,0,DTW,DEN,655,1,Delta Air Lines Inc.,1260,"Detroit, MI","Denver, CO",MI,CO,F,1123,3,0,1,2017,2,6
49760,199,142,101,160,28,0,MSP,DEN,622,1,Delta Air Lines Inc.,1260,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,0,1,2017,2,6
38170,158,115,76,156,0,226,OKC,DEN,656,1,Delta Air Lines Inc.,1260,"Oklahoma City, OK","Denver, CO",OK,CO,F,495,1,0,1,2017,2,6
99520,144,280,229,61,0,0,SFO,DEN,622,1,Delta Air Lines Inc.,1260,"San Francisco, CA","Denver, CO",CA,CO,L,967,2,0,2,2017,2,6
49760,72,84,53,52,0,0,SLC,DEN,622,1,Delta Air Lines Inc.,1260,"Salt Lake City, UT","Denver, CO",UT,CO,L,391,1,0,1,2017,2,6
42500,173,275,255,0,0,0,BDL,DEN,614,1,Miami Air International,6690,"Hartford, CT","Denver, CO",CT,CO,L,1671,4,0,1,2017,2,6
42500,173,160,140,0,0,0,COS,YIP,614,1,Miami Air International,6690,"Colorado Springs, CO","Detroit, MI",CO,MI,L,1136,3,0,1,2017,2,6
42500,173,150,120,27,0,0,OAK,COS,614,1,Miami Air International,6690,"Oakland, CA","Colorado Springs, CO",CA,CO,L,954,2,0,1,2017,2,6
34279,128,48,36,126,4,0,BFF,DEN,698,1,United Air Lines Inc.,0A875,"Scottsbluff, NE","Denver, CO",NE,CO,F,150,1,0,1,2017,2,6
41006,166,168,151,70,10064,0,DEN,CLE,614,1,United Air Lines Inc.,0A875,"Denver, CO","Cleveland, OH",CO,OH,L,1201,3,0,1,2017,2,6
38700,166,218,190,152,0,282,DEN,JAN,614,1,United Air Lines Inc.,0A875,"Denver, CO","Jackson/Vicksburg, MS",CO,MS,F,967,2,0,1,2017,2,6
34771,128,144,116,122,1,0,DEN,LAX,698,1,United Air Lines Inc.,0A875,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,0,1,2017,2,6
35906,179,298,270,174,0,0,DEN,MIA,634,1,United Air Lines Inc.,0A875,"Denver, CO","Miami, FL",CO,FL,F,1709,4,0,1,2017,2,6
36926,166,249,217,163,0,0,DEN,RIC,614,1,United Air Lines Inc.,0A875,"Denver, CO","Richmond, VA",CO,VA,F,1482,3,0,1,2017,2,6
40581,179,86,79,58,10064,0,MKC,DEN,634,1,United Air Lines Inc.,0A875,"Kansas City, MO","Denver, CO",MO,CO,L,541,2,0,1,2017,2,6
54393,219,206,119,200,0,0,DEN,SFO,887,1,United Air Lines Inc.,10877,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,0,1,2017,2,6
69200,286,83,41,281,2628,0,COS,DEN,612,1,Southwest Airlines Co.,6725,"Colorado Springs, CO","Denver, CO",CO,CO,F,73,1,0,2,2017,2,6
69200,286,96,45,278,1614,0,CYS,DEN,612,1,Southwest Airlines Co.,6725,"Cheyenne, WY","Denver, CO",WY,CO,F,90,1,0,2,2017,2,6
43400,175,40,23,175,252,0,CYS,DEN,614,1,Southwest Airlines Co.,6725,"Cheyenne, WY","Denver, CO",WY,CO,F,90,1,0,1,2017,2,6
34600,143,162,137,141,1280,0,DAL,COS,612,1,Southwest Airlines Co.,6725,"Dallas, TX","Colorado Springs, CO",TX,CO,F,602,2,0,1,2017,2,6
34600,143,230,213,142,151,0,DEN,BUF,612,1,Southwest Airlines Co.,6725,"Denver, CO","Buffalo, NY",CO,NY,F,1359,3,0,1,2017,2,6
43400,175,167,148,160,167,0,DEN,CRP,614,1,Southwest Airlines Co.,6725,"Denver, CO","Corpus Christi, TX",CO,TX,F,929,2,0,1,2017,2,6
43400,175,212,198,164,120,0,DEN,ECP,614,1,Southwest Airlines Co.,6725,"Denver, CO","Panama City, FL",CO,FL,F,1250,3,0,1,2017,2,6
34600,143,170,156,143,0,0,DEN,GPT,612,1,Southwest Airlines Co.,6725,"Denver, CO","Gulfport/Biloxi, MS",CO,MS,F,1095,3,0,1,2017,2,6
34600,143,225,210,132,0,0,DEN,GSP,612,1,Southwest Airlines Co.,6725,"Denver, CO","Greer, SC",CO,SC,F,1278,3,0,1,2017,2,6
34600,143,129,115,143,0,0,DEN,LBB,612,1,Southwest Airlines Co.,6725,"Denver, CO","Lubbock, TX",CO,TX,F,456,1,0,1,2017,2,6
43400,175,128,112,165,0,0,DEN,LIT,614,1,Southwest Airlines Co.,6725,"Denver, CO","Little Rock, AR",CO,AR,F,771,2,0,1,2017,2,6
34600,143,162,141,140,1348,0,SJC,COS,612,1,Southwest Airlines Co.,6725,"San Jose, CA","Colorado Springs, CO",CA,CO,F,943,2,0,1,2017,2,6
43400,175,34,19,120,0,0,COS,DEN,614,1,Southwest Airlines Co.,11033,"Colorado Springs, CO","Denver, CO",CO,CO,F,73,1,0,1,2017,2,6
1600,8,144,132,1,0,0,APA,AUS,515,1,"Jet Aviation Flight Services, Inc.",1194,"Denver, CO","Austin, TX",CO,TX,L,764,2,0,1,2017,2,6
1600,8,150,132,0,0,0,APA,ORD,515,1,"Jet Aviation Flight Services, Inc.",1194,"Denver, CO","Chicago, IL",CO,IL,L,903,2,0,1,2017,2,6
2400,12,144,126,1,0,0,APA,SJC,688,1,"Jet Aviation Flight Services, Inc.",1194,"Denver, CO","San Jose, CA",CO,CA,L,937,2,0,1,2017,2,6
1600,8,120,102,1,0,0,AUS,APA,515,1,"Jet Aviation Flight Services, Inc.",1194,"Austin, TX","Denver, CO",TX,CO,L,764,2,0,1,2017,2,6
2400,12,174,162,0,0,0,CMH,APA,688,1,"Jet Aviation Flight Services, Inc.",1194,"Columbus, OH","Denver, CO",OH,CO,L,1166,3,0,1,2017,2,6
1600,8,144,132,6,0,0,SGR,ASE,515,1,"Jet Aviation Flight Services, Inc.",1194,"Sugar Land, TX","Aspen, CO",TX,CO,L,919,2,0,1,2017,2,6
68370,218,120,90,0,0,0,DEN,LAS,625,1,Omni Air International LLC,16736,"Denver, CO","Las Vegas, NV",CO,NV,L,628,2,0,1,2017,2,6
151660,358,195,161,30,0,0,AZA,DEN,617,1,"Swift Air, LLC",1130,"Phoenix, AZ","Denver, CO",AZ,CO,L,595,2,0,2,2017,2,6
75830,179,162,151,15,0,0,BRO,DEN,617,1,"Swift Air, LLC",1130,"Brownsville, TX","Denver, CO",TX,CO,L,1049,3,0,1,2017,2,6
75830,179,155,132,21,0,0,DEN,OAK,617,1,"Swift Air, LLC",1130,"Denver, CO","Oakland, CA",CO,CA,L,957,2,0,1,2017,2,6
75830,179,157,142,0,0,0,DEN,PTK,617,1,"Swift Air, LLC",1130,"Denver, CO","Pontiac, MI",CO,MI,L,1120,3,0,1,2017,2,6
227490,537,266,186,45,0,0,DEN,SLC,617,1,"Swift Air, LLC",1130,"Denver, CO","Salt Lake City, UT",CO,UT,L,391,1,0,3,2017,2,6
75830,179,58,41,138,0,0,ENV,GJT,617,1,"Swift Air, LLC",1130,"Wendover, UT","Grand Junction, CO",UT,CO,L,312,1,0,1,2017,2,6
75830,179,67,49,138,0,0,GJT,ENV,617,1,"Swift Air, LLC",1130,"Grand Junction, CO","Wendover, UT",CO,UT,L,312,1,0,1,2017,2,6
75830,179,210,196,0,0,0,ROC,DEN,617,1,"Swift Air, LLC",1130,"Rochester, NY","Denver, CO",NY,CO,L,1413,3,0,1,2017,2,6
75830,179,92,82,20,0,0,TUL,DEN,617,1,"Swift Air, LLC",1130,"Tulsa, OK","Denver, CO",OK,CO,L,541,2,0,1,2017,2,6
23000,0,145,125,0,8878,0,DEN,OAK,635,2,Kalitta Charters II,6774,"Denver, CO","Oakland, CA",CO,CA,P,957,2,0,1,2017,2,6
23000,0,140,120,0,8878,0,DPA,DEN,635,2,Kalitta Charters II,6774,"Chicago, IL","Denver, CO",IL,CO,P,870,2,0,1,2017,2,6
12343,16,129,110,14,0,0,DEN,MKE,669,1,CFM Inc d/b/a Contour Airlines,1189,"Denver, CO","Milwaukee, WI",CO,WI,L,896,2,0,1,2017,2,6
12343,16,124,106,13,0,0,RNO,DEN,669,1,CFM Inc d/b/a Contour Airlines,1189,"Reno, NV","Denver, CO",NV,CO,L,804,2,0,1,2017,2,6
82501,324,473,369,286,0,0,DEN,IFP,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Denver, CO","Bullhead City, AZ",CO,AZ,L,632,2,0,2,2017,2,6
43411,162,124,102,149,0,0,FNL,IFP,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Fort Collins/Loveland, CO","Bullhead City, AZ",CO,AZ,L,637,2,0,1,2017,2,6
43116,162,213,175,129,0,0,IFP,DEN,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Bullhead City, AZ","Denver, CO",AZ,CO,L,632,2,0,1,2017,2,6
43116,162,208,175,148,0,0,IFP,FNL,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Bullhead City, AZ","Fort Collins/Loveland, CO",AZ,CO,L,637,2,0,1,2017,2,6
43411,162,209,179,93,0,0,IFP,MTJ,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Bullhead City, AZ","Montrose/Delta, CO",AZ,CO,L,436,1,0,1,2017,2,6
43411,162,191,169,156,0,0,IFP,PUB,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Bullhead City, AZ","Pueblo, CO",AZ,CO,L,598,2,0,1,2017,2,6
43116,162,207,183,93,0,0,MTJ,IFP,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Montrose/Delta, CO","Bullhead City, AZ",CO,AZ,L,436,1,0,1,2017,2,6
42116,162,211,182,154,0,0,PUB,IFP,614,1,Sun Country Airlines d/b/a MN Airlines,6795,"Pueblo, CO","Bullhead City, AZ",CO,AZ,L,598,2,0,1,2017,2,6
5600,0,170,160,0,270,0,GAD,PUB,681,2,USA Jet Airlines Inc.,6912,"Gadsden, AL","Pueblo, CO",AL,CO,P,1070,3,0,1,2017,2,6
5600,0,175,155,0,270,0,PUB,OAK,681,2,USA Jet Airlines Inc.,6912,"Pueblo, CO","Oakland, CA",CO,CA,P,967,2,0,1,2017,2,6
1668260,0,3922,3343,0,627144,0,CVG,DEN,617,2,Southern Air Inc.,6841,"Cincinnati, OH","Denver, CO",KY,CO,P,1069,3,0,22,2017,2,6
1668260,0,3620,2944,0,431309,0,DEN,CVG,617,2,Southern Air Inc.,6841,"Denver, CO","Cincinnati, OH",CO,KY,P,1069,3,0,22,2017,2,6
41080,178,48,19,156,0,0,COS,DEN,634,1,Alaska Airlines Inc.,6031,"Colorado Springs, CO","Denver, CO",CO,CO,F,73,1,0,1,2017,2,6
41080,178,180,148,156,0,0,SEA,COS,634,1,Alaska Airlines Inc.,6031,"Seattle, WA","Colorado Springs, CO",WA,CO,F,1068,3,0,1,2017,2,6
11118,50,55,29,49,0,0,BFF,DEN,675,1,Trans States Airlines,6904,"Scottsbluff, NE","Denver, CO",NE,CO,F,150,1,0,1,2017,2,6
11118,50,136,114,34,0,0,DEN,OKC,675,1,Trans States Airlines,6904,"Denver, CO","Oklahoma City, OK",CO,OK,F,495,1,0,1,2017,2,6
7600,30,32,13,5,0,0,APA,DEN,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Denver, CO",CO,CO,F,22,1,0,1,2017,2,6
334400,1320,2622,1956,329,0,0,BFF,DEN,456,1,Peninsula Airways Inc.,6975,"Scottsbluff, NE","Denver, CO",NE,CO,F,150,1,0,44,2017,2,6
144400,570,1692,1405,116,0,0,DDC,DEN,456,1,Peninsula Airways Inc.,6975,"Dodge City, KS","Denver, CO",KS,CO,F,292,1,0,19,2017,2,6
342000,1350,2489,1733,343,0,0,DEN,BFF,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Scottsbluff, NE",CO,NE,F,150,1,0,45,2017,2,6
174800,690,1912,1491,176,0,0,DEN,DDC,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Dodge City, KS",CO,KS,F,292,1,0,23,2017,2,6
22800,90,224,176,37,0,0,DEN,DEN,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Denver, CO",CO,CO,F,0,1,0,3,2017,2,6
425600,1680,4620,3767,645,0,0,DEN,EAR,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Kearney, NE",CO,NE,F,305,1,0,56,2017,2,6
364800,1440,3481,2635,423,0,0,DEN,LBF,456,1,Peninsula Airways Inc.,6975,"Denver, CO","North Platte, NE",CO,NE,F,228,1,0,48,2017,2,6
144400,570,1605,1299,82,0,0,DEN,LBL,456,1,Peninsula Airways Inc.,6975,"Denver, CO","Liberal, KS",CO,KS,F,280,1,0,19,2017,2,6
425600,1680,5338,4462,600,0,0,EAR,DEN,456,1,Peninsula Airways Inc.,6975,"Kearney, NE","Denver, CO",NE,CO,F,305,1,0,56,2017,2,6
364800,1440,3700,2947,422,0,0,LBF,DEN,456,1,Peninsula Airways Inc.,6975,"North Platte, NE","Denver, CO",NE,CO,F,228,1,0,48,2017,2,6
7600,30,100,87,5,0,0,LBL,APA,456,1,Peninsula Airways Inc.,6975,"Liberal, KS","Denver, CO",KS,CO,F,274,1,0,1,2017,2,6
159600,630,1830,1524,153,0,0,LBL,DEN,456,1,Peninsula Airways Inc.,6975,"Liberal, KS","Denver, CO",KS,CO,F,280,1,0,21,2017,2,6
4500,19,117,103,5,0,0,DEN,PGA,405,1,Great Lakes Airlines,6932,"Denver, CO","Page, AZ",CO,AZ,F,420,1,0,1,2017,2,6
4500,19,79,60,5,0,0,PUB,FMN,405,1,Great Lakes Airlines,6932,"Pueblo, CO","Farmington, NM",CO,NM,F,231,1,0,1,2017,2,6
1600,8,100,84,6,0,0,DEN,DEN,479,1,Boutique Air,1177,"Denver, CO","Denver, CO",CO,CO,F,0,1,0,1,2017,2,6
10808,50,60,45,20,0,0,BFF,DEN,675,1,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,"Scottsbluff, NE","Denver, CO",NE,CO,F,150,1,1,1,2017,2,6
10841,50,86,67,40,0,0,DEN,ATY,675,1,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,"Denver, CO","Watertown, SD",CO,SD,F,519,2,1,1,2017,2,6
10808,50,106,81,34,0,0,DEN,ISN,675,1,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,"Denver, CO","Williston, ND",CO,ND,F,576,2,1,1,2017,2,6
34308,150,298,260,121,0,0,ISN,DEN,675,1,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,"Williston, ND","Denver, CO",ND,CO,F,576,2,1,3,2017,2,6
101000,156,78,60,113,0,0,GJT,LAS,698,1,Allegiant Air,6035,"Grand Junction, CO","Las Vegas, NV",CO,NV,F,420,1,1,1,2017,2,6
101000,156,84,60,151,0,0,LAS,GJT,698,1,Allegiant Air,6035,"Las Vegas, NV","Grand Junction, CO",NV,CO,F,420,1,1,1,2017,2,6
40400,160,42,20,150,450,266,COS,DEN,614,1,American Airlines Inc.,0A050,"Colorado Springs, CO","Denver, CO",CO,CO,F,73,1,1,1,2017,2,6
39900,160,97,78,133,0,0,COS,DFW,614,1,American Airlines Inc.,0A050,"Colorado Springs, CO","Dallas/Fort Worth, TX",CO,TX,F,592,2,1,1,2017,2,6
39400,140,117,85,124,0,0,COS,ICT,655,1,American Airlines Inc.,0A050,"Colorado Springs, CO","Wichita, KS",CO,KS,F,403,1,1,1,2017,2,6
50200,181,255,207,168,428,0,DEN,BOS,699,1,American Airlines Inc.,0A050,"Denver, CO","Boston, MA",CO,MA,F,1754,4,1,1,2017,2,6
48100,181,144,115,74,0,0,DEN,LAX,699,1,American Airlines Inc.,0A050,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,1,1,2017,2,6
39900,160,150,106,150,550,0,DEN,LIT,614,1,American Airlines Inc.,0A050,"Denver, CO","Little Rock, AR",CO,AR,F,771,2,1,1,2017,2,6
50200,181,255,196,154,0,54,MCO,DEN,699,1,American Airlines Inc.,0A050,"Orlando, FL","Denver, CO",FL,CO,F,1546,4,1,1,2017,2,6
40400,160,157,138,150,450,266,ORD,COS,614,1,American Airlines Inc.,0A050,"Chicago, IL","Colorado Springs, CO",IL,CO,F,911,2,1,1,2017,2,6
40400,160,219,201,142,0,521,RDU,DEN,614,1,American Airlines Inc.,0A050,"Raleigh/Durham, NC","Denver, CO",NC,CO,F,1436,3,1,1,2017,2,6
51700,187,159,140,150,0,460,SFO,DEN,699,1,American Airlines Inc.,0A050,"San Francisco, CA","Denver, CO",CA,CO,F,967,2,1,1,2017,2,6
39900,160,87,71,133,0,0,SLC,COS,614,1,American Airlines Inc.,0A050,"Salt Lake City, UT","Colorado Springs, CO",UT,CO,F,411,1,1,1,2017,2,6
29900,110,166,136,101,0,0,DEN,LAX,608,1,Delta Air Lines Inc.,1260,"Denver, CO","Los Angeles, CA",CO,CA,F,862,2,1,1,2017,2,6
29900,110,126,86,110,0,0,DEN,MSP,608,1,Delta Air Lines Inc.,1260,"Denver, CO","Minneapolis, MN",CO,MN,F,680,2,1,1,2017,2,6
77758,320,219,176,281,0,0,DEN,MSP,694,1,Delta Air Lines Inc.,1260,"Denver, CO","Minneapolis, MN",CO,MN,F,680,2,1,2,2017,2,6
40870,160,78,60,155,0,0,DEN,SLC,614,1,Delta Air Lines Inc.,1260,"Denver, CO","Salt Lake City, UT",CO,UT,F,391,1,1,1,2017,2,6
41370,160,176,154,154,6,0,DTW,DEN,614,1,Delta Air Lines Inc.,1260,"Detroit, MI","Denver, CO",MI,CO,F,1123,3,1,1,2017,2,6
29900,110,131,103,106,53,0,MSP,DEN,608,1,Delta Air Lines Inc.,1260,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,1,1,2017,2,6
38879,160,112,95,160,21,0,MSP,DEN,694,1,Delta Air Lines Inc.,1260,"Minneapolis, MN","Denver, CO",MN,CO,F,680,2,1,1,2017,2,6
17610,70,110,74,70,0,0,DEN,TUL,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Tulsa, OK",CO,OK,F,541,2,1,1,2017,2,6
17610,70,153,132,55,0,0,GRR,DEN,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Grand Rapids, MI","Denver, CO",MI,CO,F,1015,3,1,1,2017,2,6
13500,50,91,61,35,0,0,COD,DEN,629,1,SkyWest Airlines Inc.,6700,"Cody, WY","Denver, CO",WY,CO,F,391,1,1,1,2017,2,6
13500,50,143,97,0,0,0,COS,LIT,629,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Little Rock, AR",CO,AR,F,746,2,1,1,2017,2,6
13500,50,137,100,0,0,0,COS,MSO,629,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Missoula, MT",CO,MT,F,734,2,1,1,2017,2,6
13500,50,104,85,46,0,0,COS,TUS,629,1,SkyWest Airlines Inc.,6700,"Colorado Springs, CO","Tucson, AZ",CO,AZ,F,580,2,1,1,2017,2,6
13500,50,56,41,48,0,0,CPR,DEN,629,1,SkyWest Airlines Inc.,6700,"Casper, WY","Denver, CO",WY,CO,F,230,1,1,1,2017,2,6
15200,76,218,191,0,0,0,DCA,COS,673,1,SkyWest Airlines Inc.,6700,"Washington, DC","Colorado Springs, CO",VA,CO,F,1487,3,1,1,2017,2,6
18740,70,78,52,70,0,0,DEN,ABQ,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Albuquerque, NM",CO,NM,F,349,1,1,1,2017,2,6
18740,70,210,183,62,0,0,DEN,ATL,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Atlanta, GA",CO,GA,F,1199,3,1,1,2017,2,6
15200,76,151,129,69,0,0,DEN,AUS,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Austin, TX",CO,TX,F,775,2,1,1,2017,2,6
15200,76,109,89,58,0,0,DEN,CID,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Cedar Rapids/Iowa City, IA",CO,IA,F,692,2,1,1,2017,2,6
13500,50,89,64,45,0,0,DEN,COD,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Cody, WY",CO,WY,F,391,1,1,1,2017,2,6
13500,50,64,37,43,0,0,DEN,CPR,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Casper, WY",CO,WY,F,230,1,1,1,2017,2,6
18740,70,122,91,67,0,0,DEN,DFW,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Dallas/Fort Worth, TX",CO,TX,F,641,2,1,1,2017,2,6
15200,76,169,137,69,0,0,DEN,GRR,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Grand Rapids, MI",CO,MI,F,1015,3,1,1,2017,2,6
15200,76,133,118,0,0,0,DEN,IAH,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Houston, TX",CO,TX,F,862,2,1,1,2017,2,6
18740,70,134,64,69,0,0,DEN,JAC,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Jackson, WY",CO,WY,F,406,1,1,1,2017,2,6
18740,70,125,98,48,0,0,DEN,LIT,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Little Rock, AR",CO,AR,F,771,2,1,1,2017,2,6
18740,70,148,127,63,0,0,DEN,MFR,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Medford, OR",CO,OR,F,964,2,1,1,2017,2,6
18740,70,81,61,63,0,0,DEN,OMA,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Omaha, NE",CO,NE,F,472,1,1,1,2017,2,6
15200,76,139,114,65,0,0,DEN,ORD,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Chicago, IL",CO,IL,F,888,2,1,1,2017,2,6
13500,50,158,133,40,0,0,DEN,RDM,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Bend/Redmond, OR",CO,OR,F,898,2,1,1,2017,2,6
15200,76,135,112,76,0,0,DEN,SAN,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","San Diego, CA",CO,CA,F,853,2,1,1,2017,2,6
13500,50,162,130,50,0,0,DEN,SDF,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","Louisville, KY",CO,KY,F,1024,3,1,1,2017,2,6
13500,50,180,147,0,0,0,DEN,SFO,629,1,SkyWest Airlines Inc.,6700,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,1,1,2017,2,6
18740,70,233,134,0,0,0,DEN,SFO,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","San Francisco, CA",CO,CA,F,967,2,1,1,2017,2,6
18740,70,145,110,68,0,0,DEN,SNA,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Santa Ana, CA",CO,CA,F,846,2,1,1,2017,2,6
15200,76,106,86,73,0,0,DEN,SUN,673,1,SkyWest Airlines Inc.,6700,"Denver, CO","Sun Valley/Hailey/Ketchum, ID",CO,ID,F,557,2,1,1,2017,2,6
15200,76,131,86,0,0,0,DFW,COS,673,1,SkyWest Airlines Inc.,6700,"Dallas/Fort Worth, TX","Colorado Springs, CO",TX,CO,F,592,2,1,1,2017,2,6
18740,70,109,84,0,0,0,GJT,LAX,631,1,SkyWest Airlines Inc.,6700,"Grand Junction, CO","Los Angeles, CA",CO,CA,F,655,2,1,1,2017,2,6
13500,50,160,122,0,0,0,IAH,DEN,629,1,SkyWest Airlines Inc.,6700,"Houston, TX","Denver, CO",TX,CO,F,862,2,1,1,2017,2,6
18740,70,89,57,34,0,0,JAC,DEN,631,1,SkyWest Airlines Inc.,6700,"Jackson, WY","Denver, CO",WY,CO,F,406,1,1,1,2017,2,6
15200,76,74,51,53,0,0,LAR,DEN,673,1,SkyWest Airlines Inc.,6700,"Laramie, WY","Denver, CO",WY,CO,F,113,1,1,1,2017,2,6
18740,70,139,113,0,0,0,LAX,DEN,631,1,SkyWest Airlines Inc.,6700,"Los Angeles, CA","Denver, CO",CA,CO,F,862,2,1,1,2017,2,6
15200,76,129,110,62,0,0,LIT,DEN,673,1,SkyWest Airlines Inc.,6700,"Little Rock, AR","Denver, CO",AR,CO,F,771,2,1,1,2017,2,6
18740,70,141,122,16,0,0,MFR,DEN,631,1,SkyWest Airlines Inc.,6700,"Medford, OR","Denver, CO",OR,CO,F,964,2,1,1,2017,2,6
13500,50,123,93,0,0,0,MSO,COS,629,1,SkyWest Airlines Inc.,6700,"Missoula, MT","Colorado Springs, CO",MT,CO,F,734,2,1,1,2017,2,6
15200,76,200,134,0,0,0,ORD,DEN,673,1,SkyWest Airlines Inc.,6700,"Chicago, IL","Denver, CO",IL,CO,F,888,2,1,1,2017,2,6
15200,76,148,131,76,0,0,PDX,DEN,673,1,SkyWest Airlines Inc.,6700,"Portland, OR","Denver, CO",OR,CO,F,991,2,1,1,2017,2,6
13500,50,129,111,41,0,0,PSC,GJT,629,1,SkyWest Airlines Inc.,6700,"Pasco/Kennewick/Richland, WA","Grand Junction, CO",WA,CO,F,730,2,1,1,2017,2,6
18740,70,153,122,69,0,0,SAN,DEN,631,1,SkyWest Airlines Inc.,6700,"San Diego, CA","Denver, CO",CA,CO,F,853,2,1,1,2017,2,6
15200,76,136,107,65,0,0,SAT,DEN,673,1,SkyWest Airlines Inc.,6700,"San Antonio, TX","Denver, CO",TX,CO,F,794,2,1,1,2017,2,6
13500,50,178,105,45,0,0,SGU,COS,629,1,SkyWest Airlines Inc.,6700,"St. George, UT","Colorado Springs, CO",UT,CO,F,496,1,1,1,2017,2,6
18740,70,141,118,68,0,0,SMF,DEN,631,1,SkyWest Airlines Inc.,6700,"Sacramento, CA","Denver, CO",CA,CO,F,909,2,1,1,2017,2,6
18740,70,129,114,67,0,0,SNA,DEN,631,1,SkyWest Airlines Inc.,6700,"Santa Ana, CA","Denver, CO",CA,CO,F,846,2,1,1,2017,2,6
32640,150,66,48,140,1,0,ABQ,DEN,694,1,United Air Lines Inc.,0A875,"Albuquerque, NM","Denver, CO",NM,CO,F,349,1,1,1,2017,2,6
