11292,10721,"Denver, CO","Boston, MA",1754,0A875,694,1,2017
11292,10849,"Denver, CO","Bozeman, MT",524,0A875,694,1,2017
11292,11193,"Denver, CO","Cincinnati, OH",1069,0A875,694,1,2017
11292,11433,"Denver, CO","Detroit, MI",1123,0A875,698,1,2017
11292,11697,"Denver, CO","Fort Lauderdale, FL",1703,0A875,698,1,2017
11292,12264,"Denver, CO","Washington, DC",1452,0A875,624,1,2017
11292,12266,"Denver, CO","Houston, TX",862,0A875,626,1,2017
11292,12889,"Denver, CO","Las Vegas, NV",628,0A875,698,1,2017
11292,13198,"Denver, CO","Kansas City, MO",533,0A875,614,1,2017
11292,13204,"Denver, CO","Orlando, FL",1546,0A875,698,1,2017
11292,13930,"Denver, CO","Chicago, IL",888,0A875,698,1,2017
11292,14100,"Denver, CO","Philadelphia, PA",1558,0A875,694,1,2017
11292,14262,"Denver, CO","Palm Springs, CA",776,0A875,614,1,2017
11292,14524,"Denver, CO","Richmond, VA",1482,0A875,694,1,2017
11292,14570,"Denver, CO","Reno, NV",804,0A875,614,1,2017
11292,14869,"Denver, CO","Salt Lake City, UT",391,0A875,698,1,2017
11292,15016,"Denver, CO","St. Louis, MO",770,0A875,614,1,2017
11292,15016,"Denver, CO","St. Louis, MO",770,0A875,698,1,2017
11292,15370,"Denver, CO","Tulsa, OK",541,0A875,614,1,2017
12264,11292,"Washington, DC","Denver, CO",1452,0A875,624,1,2017
12266,11292,"Houston, TX","Denver, CO",862,0A875,622,1,2017
12266,11292,"Houston, TX","Denver, CO",862,0A875,626,1,2017
13198,11292,"Kansas City, MO","Denver, CO",533,0A875,614,1,2017
13204,11292,"Orlando, FL","Denver, CO",1546,0A875,622,1,2017
14262,11292,"Palm Springs, CA","Denver, CO",776,0A875,614,1,2017
14262,11292,"Palm Springs, CA","Denver, CO",776,0A875,634,1,2017
14524,11292,"Richmond, VA","Denver, CO",1482,0A875,694,1,2017
14570,11292,"Reno, NV","Denver, CO",804,0A875,614,1,2017
14683,11292,"San Antonio, TX","Denver, CO",794,0A875,694,1,2017
14689,11292,"Santa Barbara, CA","Denver, CO",916,0A875,694,1,2017
14771,11292,"San Francisco, CA","Denver, CO",967,0A875,622,1,2017
14771,11292,"San Francisco, CA","Denver, CO",967,0A875,637,1,2017
14908,11292,"Santa Ana, CA","Denver, CO",846,0A875,614,1,2017
15016,11292,"St. Louis, MO","Denver, CO",770,0A875,614,1,2017
15016,11292,"St. Louis, MO","Denver, CO",770,0A875,698,1,2017
15370,11292,"Tulsa, OK","Denver, CO",541,0A875,614,1,2017
10994,11292,"Charleston, SC","Denver, CO",1449,6725,619,1,2017
11042,11292,"Cleveland, OH","Denver, CO",1201,6725,619,1,2017
11292,10140,"Denver, CO","Albuquerque, NM",349,6725,619,1,2017
11292,10713,"Denver, CO","Boise, ID",649,6725,619,1,2017
11292,11433,"Denver, CO","Detroit, MI",1123,6725,619,1,2017
11292,11986,"Denver, CO","Grand Rapids, MI",1015,6725,619,1,2017
11292,13342,"Denver, CO","Milwaukee, WI",896,6725,619,1,2017
11292,14057,"Denver, CO","Portland, OR",991,6725,619,1,2017
11292,14100,"Denver, CO","Philadelphia, PA",1558,6725,619,1,2017
11292,14570,"Denver, CO","Reno, NV",804,6725,619,1,2017
11292,14635,"Denver, CO","Fort Myers, FL",1607,6725,614,1,2017
11292,15370,"Denver, CO","Tulsa, OK",541,6725,619,1,2017
11433,11292,"Detroit, MI","Denver, CO",1123,6725,619,1,2017
11986,11292,"Grand Rapids, MI","Denver, CO",1015,6725,619,1,2017
13495,11292,"New Orleans, LA","Denver, CO",1062,6725,614,1,2017
14122,11292,"Pittsburgh, PA","Denver, CO",1290,6725,619,1,2017
14570,11292,"Reno, NV","Denver, CO",804,6725,619,1,2017
14635,11292,"Fort Myers, FL","Denver, CO",1607,6725,614,1,2017
14893,11292,"Sacramento, CA","Denver, CO",909,6725,619,1,2017
10397,11292,"Atlanta, GA","Denver, CO",1199,6003,673,1,2017
11109,11292,"Colorado Springs, CO","Denver, CO",73,6003,673,1,2017
11292,11042,"Denver, CO","Cleveland, OH",1201,6003,673,1,2017
11292,11109,"Denver, CO","Colorado Springs, CO",73,6003,673,1,2017
11292,11423,"Denver, CO","Des Moines, IA",589,6003,677,1,2017
11292,12278,"Denver, CO","Wichita, KS",420,6003,677,1,2017
11292,13871,"Denver, CO","Omaha, NE",472,6003,673,1,2017
11292,14869,"Denver, CO","Salt Lake City, UT",391,6003,673,1,2017
12278,11292,"Wichita, KS","Denver, CO",420,6003,677,1,2017
14730,11292,"Louisville, KY","Denver, CO",1024,6003,673,1,2017
15370,11292,"Tulsa, OK","Denver, CO",541,6003,673,1,2017
11193,11292,"Cincinnati, OH","Denver, CO",1069,6460,698,1,2017
11292,11066,"Denver, CO","Columbus, OH",1154,6460,698,1,2017
11292,11433,"Denver, CO","Detroit, MI",1123,6460,698,1,2017
11292,12266,"Denver, CO","Houston, TX",862,6460,694,1,2017
11292,12339,"Denver, CO","Indianapolis, IN",977,6460,698,1,2017
11292,13204,"Denver, CO","Orlando, FL",1546,6460,694,1,2017
11292,13204,"Denver, CO","Orlando, FL",1546,6460,698,1,2017
11292,13486,"Denver, CO","Missoula, MT",679,6460,694,1,2017
11292,13930,"Denver, CO","Chicago, IL",888,6460,694,1,2017
11292,13930,"Denver, CO","Chicago, IL",888,6460,698,1,2017
11292,14107,"Denver, CO","Phoenix, AZ",602,6460,694,1,2017
11292,15016,"Denver, CO","St. Louis, MO",770,6460,694,1,2017
11292,15412,"Denver, CO","Knoxville, TN",1162,6460,694,1,2017
11433,11292,"Detroit, MI","Denver, CO",1123,6460,698,1,2017
12264,11292,"Washington, DC","Denver, CO",1452,6460,694,1,2017
12266,11292,"Houston, TX","Denver, CO",862,6460,694,1,2017
12339,11292,"Indianapolis, IN","Denver, CO",977,6460,698,1,2017
13204,11292,"Orlando, FL","Denver, CO",1546,6460,694,1,2017
13486,11292,"Missoula, MT","Denver, CO",679,6460,694,1,2017
13930,11292,"Chicago, IL","Denver, CO",888,6460,694,1,2017
14107,11292,"Phoenix, AZ","Denver, CO",602,6460,694,1,2017
15016,11292,"St. Louis, MO","Denver, CO",770,6460,694,1,2017
15304,11292,"Tampa, FL","Denver, CO",1506,6460,694,1,2017
15412,11292,"Knoxville, TN","Denver, CO",1162,6460,694,1,2017
11292,11298,"Denver, CO","Dallas/Fort Worth, TX",641,6200,691,2,2017
11292,12339,"Denver, CO","Indianapolis, IN",977,6200,730,2,2017
11292,13198,"Denver, CO","Kansas City, MO",533,6200,691,2,2017
11292,13495,"Denver, CO","New Orleans, LA",1062,6200,691,2,2017
11292,14869,"Denver, CO","Salt Lake City, UT",391,6200,691,2,2017
11292,15376,"Denver, CO","Tucson, AZ",639,6200,691,2,2017
11921,14869,"Grand Junction, CO","Salt Lake City, UT",216,6200,691,2,2017
12339,11292,"Indianapolis, IN","Denver, CO",977,6200,730,2,2017
13198,11292,"Kansas City, MO","Denver, CO",533,6200,740,2,2017
13244,11921,"Memphis, TN","Grand Junction, CO",1061,6200,691,2,2017
13796,11292,"Oakland, CA","Denver, CO",957,6200,740,2,2017
11292,11433,"Denver, CO","Detroit, MI",1123,6830,698,1,2017
12266,11292,"Houston, TX","Denver, CO",862,6830,698,1,2017
13502,12891,"Montrose/Delta, CO","Lawton/Fort Sill, OK",593,6689,638,1,2017
11292,11413,"Denver, CO","Durango, CO",250,6904,675,1,2017
11413,11292,"Durango, CO","Denver, CO",250,6904,675,1,2017
11986,11292,"Grand Rapids, MI","Denver, CO",1015,6904,675,1,2017
11298,13502,"Dallas/Fort Worth, TX","Montrose/Delta, CO",722,6820,675,1,2017
13502,11298,"Montrose/Delta, CO","Dallas/Fort Worth, TX",722,6820,675,1,2017
11292,14877,"Denver, CO","Salina, KS",383,6932,405,1,2017
14877,11292,"Salina, KS","Denver, CO",383,6932,405,1,2017
11109,15016,"Colorado Springs, CO","St. Louis, MO",773,6085,675,1,2017
11292,11109,"Denver, CO","Colorado Springs, CO",73,6085,675,1,2017
12266,11292,"Houston, TX","Denver, CO",862,6085,675,1,2017
12266,12012,"Houston, TX","Gunnison, CO",886,6085,675,1,2017
11292,10559,"Denver, CO","Seattle, WA",1026,6910,622,2,2017
11292,12889,"Denver, CO","Las Vegas, NV",628,6910,691,2,2017
11292,14730,"Denver, CO","Louisville, KY",1024,6910,622,2,2017
14869,11292,"Salt Lake City, UT","Denver, CO",391,6910,622,2,2017
14869,11292,"Salt Lake City, UT","Denver, CO",391,6910,691,2,2017
11292,14057,"Denver, CO","Portland, OR",991,0A050,694,1,2017
12892,11292,"Los Angeles, CA","Denver, CO",862,0A050,699,1,2017
14100,11292,"Philadelphia, PA","Denver, CO",1558,0A050,694,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,1260,698,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,1260,888,1,2017
14869,11292,"Salt Lake City, UT","Denver, CO",391,1260,614,1,2017
11292,11986,"Denver, CO","Grand Rapids, MI",1015,7041,631,1,2017
