UNIQUE_CARRIER,Unique_Carrier_Name,Unique_Carrier_Entity________,Carrier_Name,Carrier_Group,Carrier_Group_New,Airline_ID,Region,Carrier,DEST_AIRPORT_ID,ORIGIN_AIRPORT_ID,LineNUM
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,12953,11292,808
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13851,809
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10821,810
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11603,11292,811
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12264,11292,812
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13495,11292,813
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13871,11292,814
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13891,11292,815
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14893,11292,816
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11775,817
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12264,11292,818
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12892,819
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13198,820
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14107,821
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12892,11109,822
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11109,12892,823
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11986,11292,824
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,12478,11292,825
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,11292,12478,826
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,14683,11292,827
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,14683,828
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11603,11292,829
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13487,11292,830
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14492,11292,831
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14747,11292,832
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11298,833
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13342,834
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13487,835
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14893,836
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10693,11292,837
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11921,11638,838
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,14783,839
G4,Allegiant Air,6035,Allegiant Air,3,3,20368,D,G4,11292,11193,840
G4,Allegiant Air,6035,Allegiant Air,3,3,20368,D,G4,11193,11292,841
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,12953,842
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11292,843
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13367,844
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10620,11292,845
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11423,11292,846
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13342,11292,847
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13871,11292,848
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13891,11292,849
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,15304,11292,850
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13204,851
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14492,852
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14679,853
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10849,854
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11003,855
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10849,11292,856
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11003,11292,857
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11995,11292,858
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14747,11292,859
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11995,860
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14747,861
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,13796,862
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11003,863
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10620,864
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10423,11292,865
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14679,11292,866
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11423,867
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12266,868
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13871,869
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13891,870
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14831,871
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11259,872
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11697,873
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10693,874
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10693,11292,875
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14747,11109,876
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11603,877
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,14747,878
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10140,879
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14122,11292,880
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13871,881
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14122,882
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,11423,883
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13485,11292,884
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13485,885
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,13244,11292,886
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,12003,11292,887
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,15919,11292,888
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,15919,889
QX,Horizon Air,6580,Horizon Air,2,2,19687,D,QX,14747,11109,890
QX,Horizon Air,6580,Horizon Air,2,2,19687,D,QX,11109,14747,891
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,11433,892
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13367,11292,893
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10140,11292,894
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12889,895
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12953,896
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14747,897
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14893,898
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,13244,899
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10693,900
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10693,11292,901
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13486,11292,902
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,15412,11292,903
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13486,904
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,15412,905
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11638,11921,906
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,13244,11921,907
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,13244,908
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,13244,909
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11921,13244,910
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,12003,911
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,12992,912
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,14107,10950,913
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10950,14107,914
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,13487,11292,915
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,11433,916
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,15370,917
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10140,918
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13198,11292,919
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14262,11292,920
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11540,921
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14262,922
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11066,923
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10140,11292,924
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11042,11292,925
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12339,11292,926
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12889,11292,927
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13264,928
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13495,929
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14122,930
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14831,931
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11259,11292,932
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14057,11292,933
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14747,11292,934
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14057,935
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14747,936
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,13367,11292,937
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11540,11292,938
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11603,11292,939
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,15919,11292,940
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11603,941
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12278,942
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10140,943
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10821,11292,944
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11066,11292,945
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12266,11292,946
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14122,11292,947
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14831,11292,948
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14831,11292,949
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14869,11292,950
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,15016,11292,951
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14869,952
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,15304,953
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12889,11292,954
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,15370,11292,955
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11109,956
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11109,11292,957
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11423,958
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,11292,10620,959
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,10620,11292,960
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,13891,11292,961
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,11292,13891,962
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,11292,14512,963
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12278,11292,964
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14730,11292,965
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14457,966
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10529,967
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10849,968
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10849,11292,969
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13264,11292,970
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13495,11292,971
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14107,11292,972
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14570,11292,973
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14683,11292,974
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,975
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11775,976
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11884,977
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14570,978
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,979
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,15304,980
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,10140,981
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,10140,11292,982
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11042,11292,983
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,14869,11292,984
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,13198,985
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13930,11109,986
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,10194,987
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,10194,11292,988
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,13244,989
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,10397,990
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13367,11292,991
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13495,11292,992
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,10372,993
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11267,994
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13198,11292,995
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,15919,11292,996
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11298,997
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11638,998
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14107,999
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14683,1000
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10423,1001
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11057,1002
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11057,11292,1003
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11775,11292,1004
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11775,11292,1005
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11884,11292,1006
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13198,11292,1007
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13851,11292,1008
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14122,11292,1009
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14679,11292,1010
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14683,11292,1011
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11775,1012
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11042,11292,1013
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11423,11292,1014
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11423,1015
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11109,13930,1016
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,13487,1017
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,12278,11292,1018
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10713,1019
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10140,11292,1020
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,15016,11292,1021
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,14869,1022
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10397,1023
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11697,11292,1024
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13487,11292,1025
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13891,11292,1026
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14057,11292,1027
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14747,11292,1028
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14831,11292,1029
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,15304,11292,1030
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11986,1031
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13198,1032
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13891,1033
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14100,1034
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14122,1035
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,15016,1036
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,15304,1037
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10529,11292,1038
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14570,11292,1039
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14730,11292,1040
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14869,11292,1041
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,13198,11292,1042
EM,Empire Airlines Inc.,6299,Empire Airlines Inc.,1,5,20263,D,EM,11413,10140,1043
EM,Empire Airlines Inc.,6299,Empire Airlines Inc.,1,5,20263,D,EM,11413,11711,1044
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11193,11292,1045
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,12094,1046
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,14783,1047
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14771,10372,1048
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10423,1049
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11447,1050
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12992,1051
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13029,1052
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10529,11292,1053
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13871,11292,1054
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14524,11292,1055
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14689,11292,1056
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1057
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11697,1058
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13487,1059
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13495,1060
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13871,1061
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14057,1062
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14524,1063
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14683,1064
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14689,1065
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11042,1066
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11066,11292,1067
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12953,11292,1068
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11066,11292,1069
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10627,1070
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10627,11292,1071
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11413,10140,1072
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,13244,11109,1073
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11413,11711,1074
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11122,12094,1075
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11109,13244,1076
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,14570,11292,1077
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,12094,11292,1078
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13871,11292,1079
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,14457,11292,1080
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10140,1081
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10397,1082
