ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,Origin,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,Dest,DEST_WAC,LineNUM
11292,1129202,DEN,82,10140,1014003,ABQ,86,1460
11292,1129202,DEN,82,11540,1154003,ELP,74,1461
11292,1129202,DEN,82,10397,1039705,ATL,34,1462
11267,1126702,DAY,44,11292,1129202,DEN,82,1463
11109,1110902,COS,82,13930,1393004,ORD,41,1464
11292,1129202,DEN,82,13158,1315803,MAF,74,1465
11775,1177502,FSD,67,11292,1129202,DEN,82,1466
15919,1591902,XNA,71,11292,1129202,DEN,82,1467
11292,1129202,DEN,82,11042,1104203,CLE,44,1468
11618,1161802,EWR,21,11292,1129202,DEN,82,1469
11292,1129202,DEN,82,14771,1477102,SFO,91,1470
11109,1110902,COS,82,12266,1226603,IAH,74,1471
11540,1154003,ELP,74,11292,1129202,DEN,82,1472
14730,1473003,SDF,52,11292,1129202,DEN,82,1473
10397,1039705,ATL,34,11292,1129202,DEN,82,1474
11292,1129202,DEN,82,12478,1247803,JFK,22,1475
12478,1247803,JFK,22,11292,1129202,DEN,82,1476
14457,1445702,RAP,67,11292,1129202,DEN,82,1477
13158,1315803,MAF,74,11292,1129202,DEN,82,1478
10821,1082104,BWI,35,11292,1129202,DEN,82,1479
11292,1129202,DEN,82,11298,1129804,DFW,74,1480
11292,1129202,DEN,82,11986,1198603,GRR,43,1481
11292,1129202,DEN,82,13204,1320402,MCO,33,1482
11292,1129202,DEN,82,13871,1387102,OMA,65,1483
11618,1161802,EWR,21,11292,1129202,DEN,82,1484
13930,1393004,ORD,41,11292,1129202,DEN,82,1485
10713,1071302,BOI,83,11292,1129202,DEN,82,1486
11292,1129202,DEN,82,11066,1106603,CMH,44,1487
11292,1129202,DEN,82,13204,1320402,MCO,33,1488
11292,1129202,DEN,82,15304,1530402,TPA,33,1489
13204,1320402,MCO,33,11292,1129202,DEN,82,1490
13367,1336703,MLI,41,11292,1129202,DEN,82,1491
10627,1062702,BIS,66,11292,1129202,DEN,82,1492
11292,1129202,DEN,82,10627,1062702,BIS,66,1493
14771,1477102,SFO,91,11292,1129202,DEN,82,1494
11292,1129202,DEN,82,12953,1295302,LGA,22,1495
11292,1129202,DEN,82,14570,1457002,RNO,85,1496
11292,1129202,DEN,82,14747,1474703,SEA,93,1497
13029,1302902,LNK,65,11292,1129202,DEN,82,1498
11292,1129202,DEN,82,14057,1405702,PDX,92,1499
14747,1474703,SEA,93,11292,1129202,DEN,82,1500
11292,1129202,DEN,82,10713,1071302,BOI,83,1501
11423,1142304,DSM,61,11292,1129202,DEN,82,1502
11292,1129202,DEN,82,11423,1142304,DSM,61,1503
12892,1289205,LAX,91,11292,1129202,DEN,82,1504
15376,1537602,TUS,81,11292,1129202,DEN,82,1505
11292,1129202,DEN,82,14534,1453402,RIW,88,1506
11292,1129202,DEN,82,14679,1467903,SAN,91,1507
10713,1071302,BOI,83,11292,1129202,DEN,82,1508
14457,1445702,RAP,67,11292,1129202,DEN,82,1509
14679,1467903,SAN,91,11292,1129202,DEN,82,1510
11003,1100303,CID,61,11292,1129202,DEN,82,1511
11292,1129202,DEN,82,11003,1100303,CID,61,1512
11292,1129202,DEN,82,12441,1244102,JAC,88,1513
11292,1129202,DEN,82,12892,1289205,LAX,91,1514
11298,1129804,DFW,74,11292,1129202,DEN,82,1515
11648,1164802,FCA,84,11292,1129202,DEN,82,1516
12889,1288903,LAS,85,11292,1129202,DEN,82,1517
15016,1501603,STL,64,11292,1129202,DEN,82,1518
14534,1453402,RIW,88,11292,1129202,DEN,82,1519
14869,1486903,SLC,87,11292,1129202,DEN,82,1520
11292,1129202,DEN,82,10800,1080003,BUR,91,1521
11292,1129202,DEN,82,13851,1385103,OKC,73,1522
11292,1129202,DEN,82,14457,1445702,RAP,67,1523
11292,1129202,DEN,82,14869,1486903,SLC,87,1524
13851,1385103,OKC,73,11292,1129202,DEN,82,1525
11292,1129202,DEN,82,11648,1164802,FCA,84,1526
11292,1129202,DEN,82,14893,1489302,SMF,91,1527
10821,1082104,BWI,35,11292,1129202,DEN,82,1528
14747,1474703,SEA,93,11292,1129202,DEN,82,1529
11292,1129202,DEN,82,14747,1474703,SEA,93,1530
11292,1129202,DEN,82,14869,1486903,SLC,87,1531
11292,1129202,DEN,82,13244,1324402,MEM,54,1532
12441,1244102,JAC,88,11292,1129202,DEN,82,1533
14492,1449202,RDU,36,11292,1129202,DEN,82,1534
14747,1474703,SEA,93,11292,1129202,DEN,82,1535
11292,1129202,DEN,82,10397,1039705,ATL,34,1536
11292,1129202,DEN,82,11433,1143302,DTW,43,1537
11292,1129202,DEN,82,13204,1320402,MCO,33,1538
11292,1129202,DEN,82,14679,1467903,SAN,91,1539
13487,1348702,MSP,63,11292,1129202,DEN,82,1540
11292,1129202,DEN,82,13342,1334205,MKE,45,1541
11292,1129202,DEN,82,14679,1467903,SAN,91,1542
11292,1129202,DEN,82,15016,1501603,STL,64,1543
14783,1478302,SGF,64,11292,1129202,DEN,82,1544
11292,1129202,DEN,82,14492,1449202,RDU,36,1545
11292,1129202,DEN,82,13930,1393004,ORD,41,1546
13930,1393004,ORD,41,11292,1129202,DEN,82,1547
11292,1129202,DEN,82,11423,1142304,DSM,61,1548
11292,1129202,DEN,82,14831,1483104,SJC,91,1549
14831,1483104,SJC,91,11292,1129202,DEN,82,1550
11292,1129202,DEN,82,10721,1072102,BOS,13,1551
11292,1129202,DEN,82,13930,1393004,ORD,41,1552
11433,1143302,DTW,43,11292,1129202,DEN,82,1553
13485,1348502,MSN,45,11292,1129202,DEN,82,1554
15016,1501603,STL,64,11292,1129202,DEN,82,1555
11711,1171102,FMN,86,11292,1129202,DEN,82,1556
12953,1295302,LGA,22,11292,1129202,DEN,82,1557
13486,1348602,MSO,84,11292,1129202,DEN,82,1558
14489,1448902,RDM,92,11292,1129202,DEN,82,1559
11292,1129202,DEN,82,11618,1161802,EWR,21,1560
11292,1129202,DEN,82,13485,1348502,MSN,45,1561
11292,1129202,DEN,82,14100,1410002,PHL,23,1562
11618,1161802,EWR,21,11292,1129202,DEN,82,1563
13204,1320402,MCO,33,11292,1129202,DEN,82,1564
11292,1129202,DEN,82,12892,1289205,LAX,91,1565
12892,1289205,LAX,91,11292,1129202,DEN,82,1566
11292,1129202,DEN,82,12339,1233904,IND,42,1567
11292,1129202,DEN,82,11711,1171102,FMN,86,1568
11292,1129202,DEN,82,12478,1247803,JFK,22,1569
11433,1143302,DTW,43,11292,1129202,DEN,82,1570
12478,1247803,JFK,22,11292,1129202,DEN,82,1571
11292,1129202,DEN,82,15370,1537002,TUL,73,1572
11042,1104203,CLE,44,11292,1129202,DEN,82,1573
11292,1129202,DEN,82,11618,1161802,EWR,21,1574
14122,1412202,PIT,23,11292,1129202,DEN,82,1575
11292,1129202,DEN,82,11433,1143302,DTW,43,1576
11292,1129202,DEN,82,12953,1295302,LGA,22,1577
11292,1129202,DEN,82,10423,1042302,AUS,74,1578
11292,1129202,DEN,82,12441,1244102,JAC,88,1579
12441,1244102,JAC,88,11292,1129202,DEN,82,1580
10561,1056103,BFL,91,11292,1129202,DEN,82,1581
11292,1129202,DEN,82,13486,1348602,MSO,84,1582
11292,1129202,DEN,82,14489,1448902,RDM,92,1583
13204,1320402,MCO,33,11292,1129202,DEN,82,1584
14057,1405702,PDX,92,11292,1129202,DEN,82,1585
11618,1161802,EWR,21,11292,1129202,DEN,82,1586
12266,1226603,IAH,74,11109,1110902,COS,82,1587
11292,1129202,DEN,82,14120,1412002,PIR,67,1588
11292,1129202,DEN,82,11413,1141304,DRO,82,1589
11413,1141304,DRO,82,11292,1129202,DEN,82,1590
13930,1393004,ORD,41,10372,1037203,ASE,82,1591
10299,1029904,ANC,1,11292,1129202,DEN,82,1592
13796,1379604,OAK,91,11292,1129202,DEN,82,1593
14120,1412002,PIR,67,11292,1129202,DEN,82,1594
10372,1037203,ASE,82,13930,1393004,ORD,41,1595
14869,1486903,SLC,87,11292,1129202,DEN,82,1596
14893,1489302,SMF,91,11292,1129202,DEN,82,1597
12264,1226402,IAD,38,11292,1129202,DEN,82,1598
11292,1129202,DEN,82,14877,1487704,SLN,62,1599
14877,1487704,SLN,62,11292,1129202,DEN,82,1600
11292,1129202,DEN,82,12255,1225502,HYS,62,1601
11292,1129202,DEN,82,12519,1251902,JMS,66,1602
11292,1129202,DEN,82,12888,1288802,LAR,88,1603
11292,1129202,DEN,82,14783,1478302,SGF,64,1604
12255,1225502,HYS,62,11292,1129202,DEN,82,1605
11292,1129202,DEN,82,12889,1288903,LAS,85,1606
14679,1467903,SAN,91,11292,1129202,DEN,82,1607
10693,1069302,BNA,54,11292,1129202,DEN,82,1608
15370,1537002,TUL,73,11292,1129202,DEN,82,1609
11292,1129202,DEN,82,11315,1131502,DIK,66,1610
11315,1131502,DIK,66,11292,1129202,DEN,82,1611
10221,1022103,AIA,65,11292,1129202,DEN,82,1612
10925,1092502,CDR,65,11292,1129202,DEN,82,1613
10950,1095002,CEZ,82,11292,1129202,DEN,82,1614
11292,1129202,DEN,82,10221,1022103,AIA,65,1615
11292,1129202,DEN,82,10925,1092502,CDR,65,1616
11292,1129202,DEN,82,13200,1320002,MCK,65,1617
11292,1129202,DEN,82,15582,1558202,VEL,87,1618
13200,1320002,MCK,65,11292,1129202,DEN,82,1619
15582,1558202,VEL,87,11292,1129202,DEN,82,1620
11292,1129202,DEN,82,11267,1126702,DAY,44,1621
12888,1288802,LAR,88,11292,1129202,DEN,82,1622
12992,1299204,LIT,71,11292,1129202,DEN,82,1623
11292,1129202,DEN,82,10299,1029904,ANC,1,1624
11292,1129202,DEN,82,11109,1110902,COS,82,1625
10279,1027903,AMA,74,11292,1129202,DEN,82,1626
11292,1129202,DEN,82,10279,1027903,AMA,74,1627
11109,1110902,COS,82,12892,1289205,LAX,91,1628
11292,1129202,DEN,82,14893,1489302,SMF,91,1629
11292,1129202,DEN,82,14057,1405702,PDX,92,1630
12266,1226603,IAH,74,11292,1129202,DEN,82,1631
10397,1039705,ATL,34,11292,1129202,DEN,82,1632
11292,1129202,DEN,82,11884,1188402,GEG,93,1633
11292,1129202,DEN,82,13495,1349503,MSY,72,1634
11292,1129202,DEN,82,14107,1410702,PHX,81,1635
14107,1410702,PHX,81,11292,1129202,DEN,82,1636
11292,1129202,DEN,82,10950,1095002,CEZ,82,1637
11292,1129202,DEN,82,10397,1039705,ATL,34,1638
11292,1129202,DEN,82,13502,1350202,MTJ,82,1639
13502,1350202,MTJ,82,11292,1129202,DEN,82,1640
11292,1129202,DEN,82,13433,1343302,MOT,66,1641
13433,1343302,MOT,66,11292,1129202,DEN,82,1642
11292,1129202,DEN,82,14570,1457002,RNO,85,1643
12892,1289205,LAX,91,11292,1129202,DEN,82,1644
14570,1457002,RNO,85,11292,1129202,DEN,82,1645
14492,1449202,RDU,36,11292,1129202,DEN,82,1646
10397,1039705,ATL,34,11292,1129202,DEN,82,1647
11292,1129202,DEN,82,10561,1056103,BFL,91,1648
11292,1129202,DEN,82,11865,1186502,GCC,88,1649
11292,1129202,DEN,82,12992,1299204,LIT,71,1650
11292,1129202,DEN,82,14543,1454302,RKS,88,1651
11865,1186502,GCC,88,11292,1129202,DEN,82,1652
13930,1393004,ORD,41,11109,1110902,COS,82,1653
14543,1454302,RKS,88,11292,1129202,DEN,82,1654
14869,1486903,SLC,87,11109,1110902,COS,82,1655
10849,1084903,BZN,84,11292,1129202,DEN,82,1656
11292,1129202,DEN,82,10849,1084903,BZN,84,1657
11292,1129202,DEN,82,12892,1289205,LAX,91,1658
12889,1288903,LAS,85,11292,1129202,DEN,82,1659
11292,1129202,DEN,82,13891,1389101,ONT,91,1660
11292,1129202,DEN,82,14492,1449202,RDU,36,1661
11292,1129202,DEN,82,15304,1530402,TPA,33,1662
13495,1349503,MSY,72,11292,1129202,DEN,82,1663
11292,1129202,DEN,82,14908,1490803,SNA,91,1664
14908,1490803,SNA,91,11292,1129202,DEN,82,1665
11292,1129202,DEN,82,12896,1289605,LBB,74,1666
12896,1289605,LBB,74,11292,1129202,DEN,82,1667
13486,1348602,MSO,84,11292,1129202,DEN,82,1668
11092,1109202,CNY,87,11292,1129202,DEN,82,1669
11292,1129202,DEN,82,11092,1109202,CNY,87,1670
11109,1110902,COS,82,14869,1486903,SLC,87,1671
11292,1129202,DEN,82,12266,1226603,IAH,74,1672
11292,1129202,DEN,82,10721,1072102,BOS,13,1673
11292,1129202,DEN,82,15376,1537602,TUS,81,1674
13487,1348702,MSP,63,11292,1129202,DEN,82,1675
11292,1129202,DEN,82,13930,1393004,ORD,41,1676
11122,1112203,CPR,88,11292,1129202,DEN,82,1677
11292,1129202,DEN,82,13486,1348602,MSO,84,1678
10721,1072102,BOS,13,11292,1129202,DEN,82,1679
11292,1129202,DEN,82,10721,1072102,BOS,13,1680
11292,1129202,DEN,82,14869,1486903,SLC,87,1681
14869,1486903,SLC,87,11292,1129202,DEN,82,1682
13198,1319801,MCI,64,11292,1129202,DEN,82,1683
11292,1129202,DEN,82,11109,1110902,COS,82,1684
11292,1129202,DEN,82,14869,1486903,SLC,87,1685
12892,1289205,LAX,91,10372,1037203,ASE,82,1686
14869,1486903,SLC,87,11292,1129202,DEN,82,1687
11292,1129202,DEN,82,14057,1405702,PDX,92,1688
12889,1288903,LAS,85,11292,1129202,DEN,82,1689
11292,1129202,DEN,82,15016,1501603,STL,64,1690
11292,1129202,DEN,82,15370,1537002,TUL,73,1691
11292,1129202,DEN,82,13487,1348702,MSP,63,1692
11292,1129202,DEN,82,11122,1112203,CPR,88,1693
11292,1129202,DEN,82,15016,1501603,STL,64,1694
11292,1129202,DEN,82,13303,1330303,MIA,33,1695
14100,1410002,PHL,23,11292,1129202,DEN,82,1696
14252,1425202,PSC,93,11292,1129202,DEN,82,1697
14794,1479403,SGU,87,11292,1129202,DEN,82,1698
10620,1062002,BIL,84,11292,1129202,DEN,82,1699
11292,1129202,DEN,82,10620,1062002,BIL,84,1700
13930,1393004,ORD,41,11292,1129202,DEN,82,1701
11193,1119302,CVG,52,11292,1129202,DEN,82,1702
11292,1129202,DEN,82,12266,1226603,IAH,74,1703
11292,1129202,DEN,82,13204,1320402,MCO,33,1704
12266,1226603,IAH,74,11292,1129202,DEN,82,1705
12892,1289205,LAX,91,11292,1129202,DEN,82,1706
11292,1129202,DEN,82,12889,1288903,LAS,85,1707
13930,1393004,ORD,41,11292,1129202,DEN,82,1708
11292,1129202,DEN,82,12389,1238902,ISN,66,1709
12389,1238902,ISN,66,11292,1129202,DEN,82,1710
11292,1129202,DEN,82,14107,1410702,PHX,81,1711
13303,1330303,MIA,33,11292,1129202,DEN,82,1712
14107,1410702,PHX,81,11292,1129202,DEN,82,1713
10372,1037203,ASE,82,12892,1289205,LAX,91,1714
11292,1129202,DEN,82,11540,1154003,ELP,74,1715
11292,1129202,DEN,82,14252,1425202,PSC,93,1716
11292,1129202,DEN,82,14794,1479403,SGU,87,1717
11413,1141304,DRO,82,14107,1410702,PHX,81,1718
11540,1154003,ELP,74,11292,1129202,DEN,82,1719
11921,1192102,GJT,82,14107,1410702,PHX,81,1720
14107,1410702,PHX,81,11413,1141304,DRO,82,1721
14107,1410702,PHX,81,11921,1192102,GJT,82,1722
10721,1072102,BOS,13,11292,1129202,DEN,82,1723
11292,1129202,DEN,82,12889,1288903,LAS,85,1724
11292,1129202,DEN,82,11193,1119302,CVG,52,1725
11292,1129202,DEN,82,12889,1288903,LAS,85,1726
11292,1129202,DEN,82,12892,1289205,LAX,91,1727
11292,1129202,DEN,82,14771,1477102,SFO,91,1728
12889,1288903,LAS,85,11292,1129202,DEN,82,1729
13204,1320402,MCO,33,11292,1129202,DEN,82,1730
14771,1477102,SFO,91,11292,1129202,DEN,82,1731
12889,1288903,LAS,85,11292,1129202,DEN,82,1732
11292,1129202,DEN,82,14674,1467402,SAF,86,1733
14674,1467402,SAF,86,11292,1129202,DEN,82,1734
11292,1129202,DEN,82,14100,1410002,PHL,23,1735
11066,1106603,CMH,44,11292,1129202,DEN,82,1736
11292,1129202,DEN,82,13796,1379604,OAK,91,1737
11292,1129202,DEN,82,14747,1474703,SEA,93,1738
15016,1501603,STL,64,11292,1129202,DEN,82,1739
10721,1072102,BOS,13,11292,1129202,DEN,82,1740
11292,1129202,DEN,82,11122,1112203,CPR,88,1741
11292,1129202,DEN,82,15376,1537602,TUS,81,1742
11122,1112203,CPR,88,11292,1129202,DEN,82,1743
15304,1530402,TPA,33,11292,1129202,DEN,82,1744
11921,1192102,GJT,82,11292,1129202,DEN,82,1745
12953,1295302,LGA,22,11292,1129202,DEN,82,1746
11292,1129202,DEN,82,11921,1192102,GJT,82,1747
11292,1129202,DEN,82,11618,1161802,EWR,21,1748
11292,1129202,DEN,82,12003,1200302,GTF,84,1749
12003,1200302,GTF,84,11292,1129202,DEN,82,1750
11292,1129202,DEN,82,12264,1226402,IAD,38,1751
14057,1405702,PDX,92,11292,1129202,DEN,82,1752
12266,1226603,IAH,74,11292,1129202,DEN,82,1753
14107,1410702,PHX,81,11292,1129202,DEN,82,1754
11292,1129202,DEN,82,11638,1163805,FAT,91,1755
11292,1129202,DEN,82,11921,1192102,GJT,82,1756
11921,1192102,GJT,82,11292,1129202,DEN,82,1757
11292,1129202,DEN,82,14771,1477102,SFO,91,1758
11292,1129202,DEN,82,13487,1348702,MSP,63,1759
14771,1477102,SFO,91,11292,1129202,DEN,82,1760
11292,1129202,DEN,82,11618,1161802,EWR,21,1761
11292,1129202,DEN,82,14107,1410702,PHX,81,1762
11292,1129202,DEN,82,13342,1334205,MKE,45,1763
11292,1129202,DEN,82,10721,1072102,BOS,13,1764
11292,1129202,DEN,82,14457,1445702,RAP,67,1765
10627,1062702,BIS,66,11292,1129202,DEN,82,1766
12191,1219102,HOU,74,11292,1129202,DEN,82,1767
14679,1467903,SAN,91,11292,1129202,DEN,82,1768
11292,1129202,DEN,82,10627,1062702,BIS,66,1769
11292,1129202,DEN,82,13796,1379604,OAK,91,1770
13851,1385103,OKC,73,11292,1129202,DEN,82,1771
14869,1486903,SLC,87,11292,1129202,DEN,82,1772
11292,1129202,DEN,82,12264,1226402,IAD,38,1773
14457,1445702,RAP,67,11292,1129202,DEN,82,1774
11292,1129202,DEN,82,13851,1385103,OKC,73,1775
11292,1129202,DEN,82,14057,1405702,PDX,92,1776
14683,1468303,SAT,74,11292,1129202,DEN,82,1777
11292,1129202,DEN,82,14747,1474703,SEA,93,1778
11637,1163703,FAR,66,11292,1129202,DEN,82,1779
11292,1129202,DEN,82,12953,1295302,LGA,22,1780
10272,1027203,ALS,82,11292,1129202,DEN,82,1781
11292,1129202,DEN,82,14288,1428803,PUB,82,1782
14288,1428803,PUB,82,11292,1129202,DEN,82,1783
11292,1129202,DEN,82,10272,1027203,ALS,82,1784
14057,1405702,PDX,92,11292,1129202,DEN,82,1785
13342,1334205,MKE,45,11292,1129202,DEN,82,1786
10140,1014003,ABQ,86,11292,1129202,DEN,82,1787
14747,1474703,SEA,93,11292,1129202,DEN,82,1788
11292,1129202,DEN,82,12266,1226603,IAH,74,1789
14908,1490803,SNA,91,11292,1129202,DEN,82,1790
11292,1129202,DEN,82,14747,1474703,SEA,93,1791
11292,1129202,DEN,82,14908,1490803,SNA,91,1792
11292,1129202,DEN,82,12892,1289205,LAX,91,1793
11278,1127803,DCA,38,11292,1129202,DEN,82,1794
12953,1295302,LGA,22,11292,1129202,DEN,82,1795
14771,1477102,SFO,91,11292,1129202,DEN,82,1796
13930,1393004,ORD,41,11292,1129202,DEN,82,1797
11292,1129202,DEN,82,11637,1163703,FAR,66,1798
11292,1129202,DEN,82,14771,1477102,SFO,91,1799
11292,1129202,DEN,82,11278,1127803,DCA,38,1800
11292,1129202,DEN,82,12191,1219102,HOU,74,1801
11292,1129202,DEN,82,13930,1393004,ORD,41,1802
11292,1129202,DEN,82,14683,1468303,SAT,74,1803
11292,1129202,DEN,82,12953,1295302,LGA,22,1804
12892,1289205,LAX,91,11292,1129202,DEN,82,1805
12264,1226402,IAD,38,11292,1129202,DEN,82,1806
11292,1129202,DEN,82,10140,1014003,ABQ,86,1807
11292,1129202,DEN,82,10800,1080003,BUR,91,1808
11292,1129202,DEN,82,12339,1233904,IND,42,1809
10800,1080003,BUR,91,11292,1129202,DEN,82,1810
12953,1295302,LGA,22,11292,1129202,DEN,82,1811
11292,1129202,DEN,82,13871,1387102,OMA,65,1812
13871,1387102,OMA,65,11292,1129202,DEN,82,1813
11292,1129202,DEN,82,12191,1219102,HOU,74,1814
11292,1129202,DEN,82,10821,1082104,BWI,35,1815
10397,1039705,ATL,34,11292,1129202,DEN,82,1816
14869,1486903,SLC,87,11292,1129202,DEN,82,1817
11292,1129202,DEN,82,11618,1161802,EWR,21,1818
11921,1192102,GJT,82,14869,1486903,SLC,87,1819
11292,1129202,DEN,82,15016,1501603,STL,64,1820
14869,1486903,SLC,87,11921,1192102,GJT,82,1821
13204,1320402,MCO,33,11292,1129202,DEN,82,1822
11292,1129202,DEN,82,14771,1477102,SFO,91,1823
14771,1477102,SFO,91,11292,1129202,DEN,82,1824
11292,1129202,DEN,82,13204,1320402,MCO,33,1825
10693,1069302,BNA,54,11292,1129202,DEN,82,1826
12280,1228002,IDA,83,11292,1129202,DEN,82,1827
14831,1483104,SJC,91,11292,1129202,DEN,82,1828
11292,1129202,DEN,82,12892,1289205,LAX,91,1829
11292,1129202,DEN,82,12280,1228002,IDA,83,1830
11292,1129202,DEN,82,10821,1082104,BWI,35,1831
11298,1129804,DFW,74,11921,1192102,GJT,82,1832
11413,1141304,DRO,82,11298,1129804,DFW,74,1833
11921,1192102,GJT,82,11298,1129804,DFW,74,1834
12892,1289205,LAX,91,11292,1129202,DEN,82,1835
11298,1129804,DFW,74,11413,1141304,DRO,82,1836
13796,1379604,OAK,91,11292,1129202,DEN,82,1837
11109,1110902,COS,82,11292,1129202,DEN,82,1838
14747,1474703,SEA,93,11292,1129202,DEN,82,1839
11292,1129202,DEN,82,13930,1393004,ORD,41,1840
13930,1393004,ORD,41,11292,1129202,DEN,82,1841
14747,1474703,SEA,93,11292,1129202,DEN,82,1842
12191,1219102,HOU,74,11292,1129202,DEN,82,1843
11292,1129202,DEN,82,10693,1069302,BNA,54,1844
11292,1129202,DEN,82,14771,1477102,SFO,91,1845
11292,1129202,DEN,82,10397,1039705,ATL,34,1846
14747,1474703,SEA,93,11292,1129202,DEN,82,1847
11618,1161802,EWR,21,11292,1129202,DEN,82,1848
11292,1129202,DEN,82,14747,1474703,SEA,93,1849
11638,1163805,FAT,91,11292,1129202,DEN,82,1850
11292,1129202,DEN,82,14771,1477102,SFO,91,1851
15016,1501603,STL,64,11292,1129202,DEN,82,1852
12339,1233904,IND,42,11292,1129202,DEN,82,1853
11292,1129202,DEN,82,14747,1474703,SEA,93,1854
14679,1467903,SAN,91,11292,1129202,DEN,82,1855
11292,1129202,DEN,82,10423,1042302,AUS,74,1856
11292,1129202,DEN,82,14831,1483104,SJC,91,1857
11292,1129202,DEN,82,14869,1486903,SLC,87,1858
10423,1042302,AUS,74,11292,1129202,DEN,82,1859
11413,1141304,DRO,82,11292,1129202,DEN,82,1860
11292,1129202,DEN,82,11413,1141304,DRO,82,1861
11292,1129202,DEN,82,14893,1489302,SMF,91,1862
13232,1323202,MDW,41,11292,1129202,DEN,82,1863
14771,1477102,SFO,91,11292,1129202,DEN,82,1864
14893,1489302,SMF,91,11292,1129202,DEN,82,1865
11109,1110902,COS,82,11298,1129804,DFW,74,1866
11298,1129804,DFW,74,11109,1110902,COS,82,1867
11292,1129202,DEN,82,13232,1323202,MDW,41,1868
14771,1477102,SFO,91,11292,1129202,DEN,82,1869
10821,1082104,BWI,35,11292,1129202,DEN,82,1870
11109,1110902,COS,82,11292,1129202,DEN,82,1871
12266,1226603,IAH,74,11292,1129202,DEN,82,1872
11292,1129202,DEN,82,13487,1348702,MSP,63,1873
11292,1129202,DEN,82,14679,1467903,SAN,91,1874
13487,1348702,MSP,63,11292,1129202,DEN,82,1875
11292,1129202,DEN,82,11109,1110902,COS,82,1876
12264,1226402,IAD,38,11292,1129202,DEN,82,1877
12892,1289205,LAX,91,11292,1129202,DEN,82,1878
11292,1129202,DEN,82,12892,1289205,LAX,91,1879
11292,1129202,DEN,82,14908,1490803,SNA,91,1880
14908,1490803,SNA,91,11292,1129202,DEN,82,1881
10397,1039705,ATL,34,11292,1129202,DEN,82,1882
11292,1129202,DEN,82,14869,1486903,SLC,87,1883
11292,1129202,DEN,82,13232,1323202,MDW,41,1884
11292,1129202,DEN,82,10397,1039705,ATL,34,1885
11292,1129202,DEN,82,12264,1226402,IAD,38,1886
11292,1129202,DEN,82,13487,1348702,MSP,63,1887
13487,1348702,MSP,63,11292,1129202,DEN,82,1888
13232,1323202,MDW,41,11292,1129202,DEN,82,1889
11292,1129202,DEN,82,11259,1125903,DAL,74,1890
14869,1486903,SLC,87,11292,1129202,DEN,82,1891
11259,1125903,DAL,74,11292,1129202,DEN,82,1892
11292,1129202,DEN,82,12266,1226603,IAH,74,1893
12892,1289205,LAX,91,11292,1129202,DEN,82,1894
11292,1129202,DEN,82,12892,1289205,LAX,91,1895
10372,1037203,ASE,82,11292,1129202,DEN,82,1896
11292,1129202,DEN,82,10372,1037203,ASE,82,1897
13198,1319801,MCI,64,11292,1129202,DEN,82,1898
11057,1105703,CLT,36,11292,1129202,DEN,82,1899
11292,1129202,DEN,82,11057,1105703,CLT,36,1900
11292,1129202,DEN,82,13198,1319801,MCI,64,1901
11292,1129202,DEN,82,14107,1410702,PHX,81,1902
14107,1410702,PHX,81,11292,1129202,DEN,82,1903
12889,1288903,LAS,85,11292,1129202,DEN,82,1904
13930,1393004,ORD,41,11292,1129202,DEN,82,1905
11292,1129202,DEN,82,11298,1129804,DFW,74,1906
11292,1129202,DEN,82,13930,1393004,ORD,41,1907
11292,1129202,DEN,82,12889,1288903,LAS,85,1908
11298,1129804,DFW,74,11292,1129202,DEN,82,1909
